date,high,low,open,volume,adj_close,rolling_ma,RSI,MACD,Signal_Line,MACD_Histogram,SMA_20,upper_band,lower_band,year,month,day,weekday,Fourier_Sin_7,Fourier_Cos_7,Fourier_Sin_30,Fourier_Cos_30
1997-10-21,0.1452956747378771,0.1405938426409787,0.1420043998036672,475272000,0.2868298888206482,0.3146677909420519,29.304638870927064,-0.0066859391664593,-0.0012725427720038,-0.0054133963944554,0.3221752293972535,0.3687719605452532,0.2755784982492538,1997,10,21,1,3.923821602364237e-15,1.0,-0.9510565162951544,0.3090169943749451
1997-10-22,0.1448254326373338,0.139183243851144,0.1434148885797931,151177600,0.2793068587779999,0.3082385305485879,26.705535576035015,-0.0092011787870556,-0.0028582699750142,-0.0063429088120413,0.318092527433515,0.3693878229537439,0.2667972319132862,1997,10,22,2,0.7818314824680455,0.6234898018587138,-0.8660254037844393,0.4999999999999989
1997-10-23,0.1368314714752516,0.1335401982069015,0.1354209275825337,186782400,0.2670803964138031,0.3007552334331725,22.89727323177232,-0.0120422817121645,-0.0046950723224443,-0.0073472093897202,0.3132342292411615,0.3708947757184862,0.2555736827638369,1997,10,23,3,0.974927912181826,-0.2225209339563043,-0.7431448254773942,0.6691306063588581
1997-10-24,0.1382428427497612,0.1241356863439744,0.1363612599241052,388236800,0.2492117434740066,0.2913836898042332,18.45851714578683,-0.0155564026804568,-0.0068673383940468,-0.00868906428641,0.3071368496442896,0.3741832392909985,0.2400904599975808,1997,10,24,4,0.4338837391175483,-0.9009688679024238,-0.5877852522924722,0.8090169943749481
1997-10-27,0.1363612932089396,0.1260172873735427,0.1260172873735427,329358400,0.2520345747470855,0.2842293052483882,21.241533626426232,-0.0179071672955917,-0.0090753041743558,-0.0088318631212359,0.301889013939794,0.3737826403136535,0.2299953875659345,1997,10,27,0,-0.7818314824680541,0.6234898018587031,-2.4492935982947065e-15,1.0
1997-10-28,0.1391832580594242,0.1194339065060691,0.120374277677777,343313600,0.2727226316928863,0.2821371827837514,38.88133599738903,-0.0178945348326211,-0.0108391503060088,-0.0070553845266122,0.2991112632496123,0.3697163122474789,0.2285062142517457,1997,10,28,1,-1.763738983026824e-14,1.0,0.2079116908177581,0.978147600733806
1997-10-29,0.1391832844845097,0.1297787925081664,0.1387130988093872,177587200,0.2633190453052521,0.278715703242206,34.79414986142399,-0.0184308549243771,-0.0123574912296825,-0.0060733636946945,0.2957024805882446,0.3662368414450646,0.2251681197314247,1997,10,29,2,0.7818314824680321,0.6234898018587307,0.4067366430757936,0.913545457642604
1997-10-30,0.1321297100652028,0.1241357624530792,0.1283682497268218,188955200,0.2482715249061584,0.2731803980901974,29.13863912726059,-0.0198413824933515,-0.0138542694824163,-0.0059871130109352,0.2911852467137603,0.3641063922343138,0.2182641011932067,1997,10,30,3,0.9749279121818308,-0.2225209339562832,0.5877852522924683,0.809016994374951
1997-10-31,0.1307191020629563,0.1250769142968353,0.1307191020629563,267086400,0.256266176700592,0.2701050851102691,35.5596850312657,-0.0200826340638655,-0.0150999423987061,-0.0049826916651593,0.2878596209982205,0.3603403561701883,0.2153788858262527,1997,10,31,4,0.4338837391175677,-0.9009688679024144,0.743144825477391,0.6691306063588618
1997-11-03,0.1335401829312528,0.1283681808788954,0.132129639199887,126011200,0.2614381909370422,0.2685292861696824,39.64228776280101,-0.0196302045681825,-0.0160059948326014,-0.003624209735581,0.2853432943257273,0.3560992391829409,0.2145873494685137,1997,11,3,0,-0.781831482468032,0.6234898018587307,0.994521895368274,0.1045284632676477
1997-11-04,0.1363613311892368,0.1316595124697533,0.1335402424687526,168593600,0.2699015736579895,0.2687787929857382,46.09099895242884,-0.0183768893380626,-0.0164801737336937,-0.0018967156043689,0.2838726542621332,0.3518146491181406,0.2159306594061259,1997,11,4,1,1.7644817597907302e-14,1.0,0.994521895368274,-0.1045284632676462
1997-11-05,0.1401236603793305,0.1358911730239728,0.1373017175390575,387116800,0.2764858603477478,0.2701800779606491,50.80880605034971,-0.0166602817228249,-0.0165161953315199,-0.000144086391305,0.2831691500798108,0.3479478612610236,0.2183904388985979,1997,11,5,2,0.7818314824680186,0.6234898018587476,0.9510565162951554,-0.3090169943749416
1997-11-06,0.1467061830933378,0.1420043647142936,0.1420043647142936,617086400,0.2858894467353821,0.2730363268287823,57.00879862787557,-0.014375356822724,-0.0160880276297607,0.0017126708070367,0.28342822595177,0.3450668533282251,0.2217895985753148,1997,11,6,3,0.9749279121818228,-0.2225209339563177,0.866025403784441,-0.4999999999999957
1997-11-07,0.1504676438186086,0.1410639944420189,0.1420043656576923,795614400,0.2971738278865814,0.2774249633847457,63.39667470378098,-0.0115211732128885,-0.0151746567463863,0.0036534835334977,0.2847373308979424,0.3439490744848738,0.2255255873110111,1997,11,7,4,0.4338837391175871,-0.9009688679024052,0.7431448254773967,-0.6691306063588555
1997-11-10,0.1617529021042125,0.1391832970750089,0.1579914414750322,1398241600,0.2811876833438873,0.2781090942864078,51.00790264054391,-0.0104289420494673,-0.0142255138070025,0.0037965717575352,0.2843992692261277,0.3407614403359217,0.2280370981163336,1997,11,10,0,-0.7818314824680455,0.6234898018587138,0.2079116908177595,-0.9781476007338056
1997-11-11,0.1429447494094999,0.1363613461583138,0.1429447494094999,332483200,0.2764858603477478,0.2778139608430151,47.83553941735978,-0.0098294312396473,-0.0133462972935315,0.0035168660538841,0.2836456112377105,0.337468208995498,0.2298230134799229,1997,11,11,1,-3.916393834725177e-15,1.0,-9.809554005910593e-16,-1.0
1997-11-12,0.1391832624239638,0.1321296873851942,0.1358911470779221,208062400,0.2651997208595276,0.2755204626641991,40.806419195742045,-0.0101480315473712,-0.0127066441442994,0.0025586125969282,0.2818888597731216,0.3342761338337344,0.2295015857125089,1997,11,12,2,0.7818314824680407,0.6234898018587199,-0.2079116908177614,-0.9781476007338052
1997-11-13,0.135891088963019,0.1316594454793889,0.1354209035634994,257521600,0.2708418071269989,0.2746697980210718,45.43164925160696,-0.0098319191341101,-0.0121316991422615,0.0022997800081514,0.28083675952111,0.3311093079974244,0.2305642110447955,1997,11,13,3,0.9749279121818276,-0.2225209339562966,-0.4067366430758032,-0.9135454576425996
1997-11-14,0.1391832174559055,0.1354209177248095,0.1373016469635374,135038400,0.2774260640144348,0.2751709372925923,50.62644066882984,-0.0089469681853027,-0.0114947529508698,0.0025477847655671,0.2805119313776171,0.3283747734454023,0.232649089309832,1997,11,14,4,0.4338837391175553,-0.9009688679024204,-0.5877852522924768,-0.8090169943749448
1997-11-17,0.1424745574273696,0.1378898610507553,0.1420043843137917,205027200,0.2783665657043457,0.2757519606401838,51.38915373827405,-0.0080766450201153,-0.0108111313647189,0.0027344863446035,0.2803076108373055,0.3258525905654565,0.2347626311091545,1997,11,17,0,-0.7818314824680235,0.6234898018587414,-0.9510565162951516,-0.3090169943749533
1997-11-18,0.1391832088834528,0.1358910948038101,0.1391832088834528,146641600,0.2717821896076202,0.2750301840888086,45.68789376235503,-0.0078279757329396,-0.010214500238363,0.0023865245054234,0.2794956659582879,0.3231208728258716,0.2358704590907042,1997,11,18,1,-2.547760526735765e-14,1.0,-0.9945218953682728,-0.1045284632676584
1997-11-19,0.1377718989038353,0.1344806117305988,0.1344806117305988,79587200,0.2746034264564514,0.2749525917920164,48.51198271687032,-0.0073188857367221,-0.0096353773380348,0.0023164916013127,0.2790297383866844,0.3206300870300342,0.2374293897433346,1997,11,19,2,0.7818314824680273,0.6234898018587368,-0.9945218953682736,0.1045284632676496
1997-11-20,0.1401236541913892,0.1363613401365185,0.1368315258061267,128172800,0.2783665657043457,0.2755733143215308,52.32713296586616,-0.0065364265035376,-0.0090155871711354,0.0024791606675977,0.2789665790836045,0.318538419708733,0.239394738458476,1997,11,20,3,0.9749279121818324,-0.2225209339562756,-0.9510565162951544,0.3090169943749449
1997-11-21,0.1405937621382441,0.1354209185842782,0.1401235892425965,97776000,0.2736629247665405,0.275225970766078,47.27506281961346,-0.0062241186719668,-0.0084572934713017,0.0022331747993348,0.278461469148646,0.3162371196064548,0.2406858186908372,1997,11,21,4,0.4338837391175748,-0.9009688679024112,-0.8660254037844394,0.4999999999999987
1997-11-24,0.135420961477324,0.1316595017845961,0.1321296873851942,157348800,0.2651997208595276,0.2734030162376143,39.381346077839936,-0.006583630298823,-0.0080825608368059,0.0014989305379829,0.2771984455020633,0.3140074685401817,0.240389422463945,1997,11,24,0,-0.7818314824680369,0.6234898018587246,-0.4067366430758113,0.913545457642596
1997-11-25,0.1344805412334887,0.1269576371475295,0.1330699975021229,205430400,0.2614381909370422,0.2712275934556921,36.27510127029958,-0.0070903368914719,-0.0078841160477391,0.0007937791562672,0.2756974688768233,0.3119739477185165,0.23942099003513,1997,11,25,1,9.804602160817886e-15,1.0,-0.2079116908177561,0.9781476007338064
1997-11-26,0.1330700671219631,0.1297787925081664,0.1307191638584114,60412800,0.2633190453052521,0.2697896756101575,39.048840636835,-0.0072564880114225,-0.0077585904404758,0.0005021024290532,0.2745185713938165,0.3098207410406526,0.2392164017469804,1997,11,26,2,0.7818314824680137,0.6234898018587537,-9.799650315725178e-15,1.0
1997-11-28,0.1344805566167049,0.1311892833483549,0.1325998272410727,41316800,0.2670803964138031,0.2692970793926385,44.61185205956502,-0.0070039175695459,-0.0076076558662898,0.0006037382967439,0.2738101737766724,0.3076868094168506,0.2399335381364941,1997,11,28,4,0.4338837391175429,-0.9009688679024264,0.4067366430758063,0.913545457642598
1997-12-01,0.1349507420996193,0.1297787394556371,0.1330700127239871,87236800,0.2670803964138031,0.2688940461237593,44.611852059565024,-0.0067262180202745,-0.0074313682970868,0.0007051502768122,0.2731692425992563,0.3056463175422908,0.2406921676562217,1997,12,1,0,-0.7818314824680505,0.6234898018587077,0.8660254037844367,0.5000000000000034
1997-12-02,0.1316595011268306,0.1194339096546173,0.1307191424863609,396816000,0.2388678193092346,0.2634347321574821,23.33953294947952,-0.0086825710424887,-0.0076816088461672,-0.0010009621963215,0.269902440381159,0.3070667632595999,0.2327381175027181,1997,12,2,1,-1.1756609271814592e-14,1.0,0.9510565162951528,0.30901699437495
1997-12-03,0.1213146227118121,0.1180233490913617,0.120844449734624,343056000,0.2369870692491531,0.2586260661741495,22.513781646274552,-0.0102664109246005,-0.0081985692618538,-0.0020678416627466,0.2667676431304918,0.3072981678998033,0.2262371183611801,1997,12,3,2,0.7818314824680003,0.6234898018587706,0.9945218953682732,0.104528463267655
1997-12-04,0.1203742625440917,0.117553174495697,0.1203742625440917,199640000,0.235106348991394,0.2543497539591031,21.63076281235861,-0.0115403439476763,-0.0088669241990183,-0.0026734197486579,0.2637522817839111,0.3067635564551946,0.2207410071126275,1997,12,4,3,0.9749279121818294,-0.222520933956289,0.9945218953682734,-0.104528463267653
1997-12-05,0.1203742775150952,0.1170830035306219,0.1170830035306219,221468800,0.2379274666309356,0.2513638835357999,26.612582696867463,-0.0121818793084967,-0.009529915220914,-0.0026519640875826,0.2612927755788658,0.3050620454451362,0.2175235057125954,1997,12,5,4,0.4338837391176136,-0.9009688679023924,0.9510565162951578,-0.3090169943749346
1997-12-08,0.1184935196704095,0.115672431939202,0.1170829758048057,133582400,0.2341659516096115,0.2482369868219474,24.241774997601325,-0.0128457457688633,-0.0101930813305039,-0.0026526644383594,0.2587092685341749,0.3034337254495469,0.2139848116188028,1997,12,8,0,-0.7818314824680284,0.6234898018587353,0.5877852522924811,-0.8090169943749416
1997-12-09,0.118023352935549,0.1128513495698065,0.1166128088459878,243051200,0.2294641584157943,0.2448237452935559,21.48166790808365,-0.0135945506205792,-0.0108733751885189,-0.0027211754320602,0.255924019951472,0.3019683340111654,0.2098797058917786,1997,12,9,1,2.3525598156360952e-14,1.0,0.4067366430757952,-0.9135454576426032
1997-12-10,0.1133215231668595,0.10908903753471,0.1133215231668595,194880000,0.2219395339488983,0.2406629795945273,17.74981468671038,-0.0146265523778802,-0.0116240106263912,-0.0030025417514889,0.2526874022369412,0.3010319402356784,0.2043428642382039,1997,12,10,2,0.7818314824680224,0.6234898018587429,0.2079116908177667,-0.978147600733804
1997-12-11,0.1095592156052589,0.1043872068576451,0.108618844671136,256939200,0.2191184312105178,0.2367457889792528,16.509126545914626,-0.0154934616383385,-0.0123979008287806,-0.0030955608095578,0.2494903573772818,0.2997242926122649,0.1992564221422987,1997,12,11,3,0.9749279121818216,-0.2225209339563234,-7.841453398362591e-15,-1.0
1997-12-12,0.1119110021651326,0.1053276002448632,0.1109697897205941,160563200,0.2125359177589416,0.2323439942119235,13.894384349490522,-0.0165212011731443,-0.0132225608976534,-0.0032986402754909,0.2459708869374399,0.298683188457904,0.1932585854169757,1997,12,12,4,0.4338837391175818,-0.9009688679024076,-0.2079116908177542,-0.9781476007338068
1997-12-15,0.10720836205775,0.1034469012849598,0.1062679905865364,165894400,0.2097149044275283,0.2282296142511244,12.885228604191768,-0.017363172514052,-0.0140506832209331,-0.0033124892931188,0.2425179362222102,0.2972068214685434,0.1878290509758771,1997,12,15,0,-0.7818314824680419,0.6234898018587184,-0.7431448254773931,-0.6691306063588595
1997-12-16,0.1081486757811854,0.105327587658448,0.105327587658448,185628800,0.2153570055961609,0.2258891399502219,25.390587161239253,-0.0173748836136864,-0.0147155232994838,-0.0026593603142026,0.2399311809244912,0.2944626500895427,0.1853997117594397,1997,12,16,1,-5.4879032137079545e-14,1.0,-0.8660254037844313,-0.5000000000000128
1997-12-17,0.109559278179752,0.1048574522137641,0.1076785477933568,265294400,0.2097149044275283,0.2229483698551867,21.782621474718752,-0.0176361367494883,-0.0152996459894847,-0.0023364907600035,0.2370534403057329,0.2920236963125329,0.1820831842989329,1997,12,17,2,0.7818314824680088,0.6234898018587598,-0.9510565162951538,-0.3090169943749468
1997-12-18,0.1053275839424243,0.103446854408277,0.1053275839424243,202048000,0.2078340798616409,0.2202003171290874,20.65375148535296,-0.0177898779266746,-0.0157976923769226,-0.0019921855497519,0.2342706440729622,0.2894404140721515,0.1791008740737729,1997,12,18,3,0.9749279121818388,-0.2225209339562469,-0.994521895368272,-0.1045284632676657
1997-12-19,0.1043872314297137,0.0996854070423829,0.1020363223750553,190612800,0.205953374505043,0.2176099639247157,19.488467312876764,-0.0178576245420714,-0.0162096788099524,-0.0016479457321189,0.2315737612569699,0.2867530515098265,0.1763944710041132,1997,12,19,4,0.43388373911755,-0.900968867902423,-0.9945218953682732,0.1045284632676565
1997-12-22,0.1053276034532602,0.0992152344740359,0.1043872385119938,159476800,0.2003111988306045,0.2144647339076046,16.304220700259762,-0.0181572847698494,-0.0165992000019318,-0.0015580847679176,0.2285963743592208,0.2843581067928688,0.1728346419255728,1997,12,22,0,-0.7818314824680198,0.623489801858746,-0.7431448254773898,0.6691306063588631
1997-12-23,0.100155620050198,0.0973336771130561,0.0987450692086778,458830400,0.1946673542261123,0.2108652103291514,13.71734569744028,-0.0186353618994373,-0.0170064323814329,-0.0016289295180044,0.2253650391084486,0.2822060573202559,0.1685240208966412,1997,12,23,1,-1.9596824708904003e-14,1.0,-0.5877852522924784,0.8090169943749437
1997-12-24,0.0996853979365184,0.097803827099589,0.097803827099589,97832000,0.1974900662899017,0.2084333659583787,20.95486878334617,-0.018572381344602,-0.0173196221740667,-0.0012527591705353,0.2227102797923965,0.2793239384075786,0.1660966211772144,1997,12,24,2,0.7818314824680308,0.6234898018587323,-0.406736643075805,0.9135454576425988
1997-12-26,0.1006257787469282,0.097803842669201,0.098274022000827,107878400,0.2003111988306045,0.2069566082987834,27.926682813958564,-0.0180863389255201,-0.0174729655243574,-0.0006133734011626,0.2205770339865115,0.2760917854090045,0.1650622825640186,1997,12,26,4,0.4338837391175694,-0.9009688679024136,-2.939152317953648e-15,1.0
1997-12-29,0.1010959482628765,0.0968634623080215,0.1001555834713089,278196800,0.1974900662899017,0.205235418842623,25.347114127765664,-0.0177244719460046,-0.0175232668086868,-0.0002012051373177,0.218378275158263,0.2729837339852213,0.1637728163313047,1997,12,29,0,-0.7818314824680334,0.6234898018587292,0.5877852522924736,0.8090169943749471
1997-12-30,0.1010959237092939,0.0959230742192225,0.0978038033455772,342507200,0.1984303891658783,0.2039981407195785,27.908148124704923,-0.0171639581349557,-0.0174514050739406,0.0002874469389848,0.2164784764923216,0.2697902834201383,0.1631666695645049,1997,12,30,1,-4.115803614153648e-14,1.0,0.7431448254773955,0.6691306063588569
1997-12-31,0.1025064923112212,0.0973336415647986,0.0987450331449508,406358400,0.1974900662899017,0.2028148544596373,26.84550313886929,-0.0166042199866626,-0.017281968056485,0.0006777480698224,0.2146700564730435,0.2666535465681427,0.1626865663779443,1997,12,31,2,0.7818314824680529,0.6234898018587046,0.8660254037844402,0.4999999999999974
1998-01-02,0.1222549900412559,0.1015661240747054,0.1025064888343774,718110400,0.2445099800825119,0.210395786391069,77.11703821429445,-0.012225580508257,-0.0162706905468394,0.0040451100385824,0.2175119539596595,0.2701235324062168,0.1649003755131023,1998,1,2,4,0.9749279121818236,-0.2225209339563143,0.4067366430758001,0.9135454576426008
1998-01-05,0.1246059261233004,0.1142619057419626,0.1241357405250513,651873600,0.2388678193092346,0.2155725196489173,70.41710010730232,-0.009105786556853,-0.0148377097488421,0.0057319231919891,0.2195458458977143,0.271216242384577,0.1678754494108516,1998,1,5,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
1998-01-06,0.1504676526043647,0.1109697991546469,0.1199041046989959,1812473600,0.2849490940570831,0.2281864422685838,83.73442177543697,-0.0028817347739377,-0.0124465147538612,0.0095647799799235,0.225774726674797,0.288762968361554,0.1627864849880401,1998,1,6,1,-0.7818314824680299,0.6234898018587334,0.9510565162951536,0.3090169943749474
1998-01-07,0.142944744773429,0.1302489781832889,0.1415342003040919,1041622400,0.2633190453052521,0.2345741882752507,67.32074186772952,0.0003020253808946,-0.00989680672691,0.0101988321078047,0.2293503760681737,0.293389976478818,0.1653107756575293,1998,1,7,2,-2.4492935982947064e-16,1.0,0.9945218953682732,0.1045284632676534
1998-01-08,0.1401235892425965,0.1274278161299492,0.1311892746312776,774020800,0.2736629247665405,0.241681231273667,70.51040356220247,0.0036181352554571,-0.0071938183304366,0.0108119535858937,0.2335706188013515,0.3000755827854226,0.1670656548172804,1998,1,8,3,0.7818314824680296,0.6234898018587337,0.9945218953682734,-0.1045284632676533
1998-01-09,0.1457657644385646,0.1316594600829498,0.136361276931598,886547200,0.2736629247665405,0.2474960846360077,70.51040356220247,0.0061749947269182,-0.0045200557189656,0.0106950504458838,0.237388933655179,0.3051005413845483,0.1696773259258097,1998,1,9,4,0.9749279121818236,-0.2225209339563141,0.9510565162951536,-0.3090169943749473
1998-01-12,0.1401236559798987,0.1288384338474062,0.1311893371133929,516398400,0.2746034264564514,0.2524246922397247,70.85476298264305,0.0081828876701137,-0.0019794670411497,0.0101623547112635,0.240933171064824,0.3091290145389168,0.1727373275907312,1998,1,12,0,-0.9749279121818236,-0.2225209339563148,0.5877852522924732,-0.8090169943749473
1998-01-13,0.1476465824001725,0.1391833019651774,0.140123673433528,636854400,0.293412446975708,0.2598770112826308,77.04126996013014,0.0111632055710753,0.0006490674812952,0.01051413808978,0.245931197342051,0.3180904828801386,0.1737719118039635,1998,1,13,1,-0.781831482468029,0.6234898018587346,0.4067366430758,-0.913545457642601
1998-01-14,0.1499974582107719,0.1448254541926548,0.1495272726029353,589265600,0.2971738278865814,0.2666582506651672,78.11325361577542,0.0136710496337094,0.003253463911778,0.0104175857219313,0.2508114478701015,0.3260692388858176,0.1755536568543855,1998,1,14,2,-4.898587196589413e-16,1.0,0.2079116908177593,-0.9781476007338056
1998-01-15,0.1485869279446837,0.1401236489862699,0.1443552821874618,559272000,0.2887105643749237,0.2706677622487593,69.66801035149726,0.0148049571561115,0.0055637625606447,0.0092411945954667,0.2544208875372274,0.3295571234911079,0.179284651583347,1998,1,15,3,0.7818314824680284,0.6234898018587354,5.66553889764798e-16,-1.0
1998-01-16,0.1462359824432206,0.1405937934352437,0.1462359824432206,246355200,0.2830683290958404,0.2729224107664104,64.31883492516864,0.0150745359373701,0.0074659172359898,0.0076086187013803,0.2571492153047144,0.3306716103168636,0.1836268202925652,1998,1,16,4,0.9749279121818236,-0.2225209339563138,-0.207911690817759,-0.9781476007338056
1998-01-20,0.1452956747378771,0.1401236694761142,0.1434149444103241,241561600,0.2868298888206482,0.2754510431399082,66.30875299297662,0.0154140222433282,0.0090555382374575,0.0063584840058707,0.2599759461157557,0.3321586675490089,0.1877932246825024,1998,1,20,1,-0.7818314824680302,0.6234898018587329,-0.8660254037844385,-0.5000000000000004
1998-01-21,0.1434148790949503,0.1396534201529239,0.1410639641171773,190209600,0.2844788432121277,0.2770924613348572,63.74495963426323,0.0153167953718939,0.0103077896643448,0.0050090057075491,0.2623095553630292,0.3325374073797831,0.1920817033462752,1998,1,21,2,-7.34788079488412e-16,1.0,-0.9510565162951536,-0.3090169943749475
1998-01-22,0.1485869642543491,0.1401236832277936,0.1405938564388006,329728000,0.2896510064601898,0.2793758331758267,66.98521818677668,0.0154786643172322,0.0113419645949222,0.0041366997223099,0.2649135030865683,0.3337136724960605,0.1961133336770761,1998,1,22,3,0.7818314824680271,0.6234898018587369,-0.9945218953682732,-0.1045284632676542
1998-01-23,0.1481167681343478,0.1448254931071848,0.1457658520195033,233161600,0.293412446975708,0.2819279447758051,69.28847584430821,0.0157291476139092,0.0122194011987196,0.0035097464151895,0.2676276882188673,0.3352836511376888,0.1999717253000458,1998,1,23,4,0.9749279121818238,-0.2225209339563136,-0.9945218953682734,0.1045284632676529
1998-01-26,0.1471762987016045,0.1415341117965353,0.1462359279394149,146440000,0.2924718558788299,0.2838450195218096,67.92126828385304,0.01567111275755,0.0129097435104857,0.0027613692470643,0.2699937994245781,0.3360644622214328,0.2039231366277233,1998,1,26,0,-0.9749279121818242,-0.2225209339563118,-0.743144825477394,0.6691306063588585
1998-01-27,0.1481167696329301,0.1429447641727698,0.1443553088335349,112235200,0.2877702713012695,0.2845587016635296,60.98124358572649,0.0150720004934456,0.0133421949070777,0.0017298055863679,0.2716867967461677,0.3354381585272765,0.2079354349650589,1998,1,27,1,-0.7818314824680304,0.6234898018587328,-0.5877852522924734,0.8090169943749473
1998-01-28,0.1457658265878591,0.1401236489862699,0.1443552821874618,151121600,0.2887105643749237,0.2853135857928739,61.880066739759386,0.0145058589876331,0.0135749277231888,0.0009309312644443,0.2733081079489064,0.3348086121913287,0.211807603706484,1998,1,28,2,-9.797174393178826e-16,1.0,-0.4067366430758001,0.913545457642601
1998-01-29,0.1438851144361942,0.1391832828521728,0.1424745574273696,211881600,0.2783665657043457,0.2840504912313233,47.88005015270124,0.0130718296063649,0.013474308099824,-0.0004024784934591,0.2737898658303768,0.3323678092540603,0.2152119224066934,1998,1,29,3,0.7818314824680291,0.6234898018587344,-0.2079116908177589,0.9781476007338056
1998-01-30,0.1420043457851423,0.1373016742230154,0.1377718597650528,162444800,0.2755437195301056,0.2825038054674655,44.69590966649652,0.0115741512839919,0.0130942767366576,-0.0015201254526657,0.2739568995160653,0.3296856515510986,0.2182281474810319,1998,1,30,4,0.9749279121818246,-0.2225209339563099,-1.133107779529596e-15,1.0
1998-02-02,0.1391832371513276,0.130719119403691,0.1391832371513276,636742400,0.2661400437355041,0.2795285760616544,35.59666609029422,0.0095187066514067,0.0123791627196074,-0.0028604560682006,0.2732124370607737,0.3264297501745424,0.219995123947005,1998,2,2,0,-0.9749279121818234,-0.2225209339563155,0.5877852522924729,0.8090169943749476
1998-02-03,0.1401236161730198,0.133070029456733,0.133070029456733,402617600,0.2755437195301056,0.2788040566922818,47.84738342617047,0.0085499910436639,0.0116133283844187,-0.0030633373407548,0.2734344639626148,0.3240736989300586,0.222795228995171,1998,2,3,1,-0.7818314824680284,0.6234898018587354,0.7431448254773942,0.6691306063588582
1998-02-04,0.1391832846286795,0.1354209830818179,0.1358911687574275,170195200,0.2746034264564514,0.2780403057403127,46.81984832123737,0.0076185808944723,0.0108143788864294,-0.0031957979919571,0.2735457937239326,0.3217184600839506,0.2253731273639145,1998,2,4,2,-1.2246467991473533e-15,1.0,0.8660254037844384,0.5000000000000004
1998-02-05,0.139183245088945,0.1354209446108929,0.1373016742230154,238268800,0.2755437195301056,0.2775863809748204,48.10574381193862,0.0068770312974831,0.0100269093686402,-0.003149878071157,0.2737360723721396,0.3195732183140854,0.2278989264301938,1998,2,5,3,0.781831482468029,0.6234898018587345,0.9510565162951536,0.3090169943749477
1998-02-06,0.1405938273049671,0.1373017114757349,0.1382429240689868,202339200,0.2783665657043457,0.277728232743825,52.11639441432083,0.0064428587291546,0.0093100992407431,-0.0028672405115884,0.2741770717371116,0.3178660147555755,0.2304881287186476,1998,2,6,4,0.9749279121818238,-0.2225209339563131,0.9945218953682732,0.1045284632676534
1998-02-09,0.1467061978921439,0.1382429189337302,0.1382429189337302,494670400,0.2887105643749237,0.2797250203131157,63.90969238020791,0.0068544344316311,0.0088189662789207,-0.0019645318472895,0.2755612138930937,0.3180297258620658,0.2330927019241215,1998,2,9,0,-0.9749279121818232,-0.2225209339563157,0.8660254037844392,-0.4999999999999992
1998-02-10,0.1471762987016045,0.1434148407648917,0.1438850261459865,422016000,0.2924718558788299,0.2820426267796092,67.2897826590216,0.0073988268605881,0.0085349383952542,-0.001136111534666,0.2771717512250685,0.3188317887661273,0.2355117136840097,1998,2,10,1,-0.7818314824680307,0.6234898018587324,0.7431448254773952,-0.6691306063588571
1998-02-11,0.1467061830933378,0.1420043647142936,0.1467061830933378,211668800,0.2858894467353821,0.2827420485897497,56.58796432858232,0.0072159355628794,0.0082711378287792,-0.0010552022658997,0.2780020079403365,0.3179750046885308,0.2380290111921423,1998,2,11,2,-1.469576158976824e-15,1.0,0.5877852522924734,-0.8090169943749472
1998-02-12,0.1462359669089796,0.1434148789826812,0.1438850644890729,203750400,0.2915315628051758,0.2843401420834635,62.488341387085576,0.0074404951094118,0.0081050092849057,-0.0006645141754939,0.2792905369750831,0.3181759772992157,0.2404050966509505,1998,2,12,3,0.7818314824680289,0.6234898018587347,0.406736643075801,-0.9135454576426004
1998-02-13,0.1495273127808417,0.1429447627265157,0.1443553073730095,207995200,0.293412446975708,0.2859896520638716,64.35202595655718,0.007681682151103,0.0080203438581452,-0.0003386617070421,0.2806354807846664,0.3185884127559902,0.2426825488133426,1998,2,13,4,0.9749279121818256,-0.2225209339563059,0.2079116908177608,-0.9781476007338054
1998-02-17,0.1485869325987309,0.1467062024872829,0.1467062024872829,182750400,0.2952931225299835,0.2876811921486192,66.28459179827968,0.0079331312205628,0.0080029013306287,-6.977011006587333e-05,0.2820314466651728,0.3191958185441842,0.2448670747861614,1998,2,17,1,-0.7818314824680308,0.6234898018587323,-0.5877852522924728,-0.8090169943749477
1998-02-18,0.156110644415766,0.1471763411261859,0.1471763411261859,494592000,0.309400200843811,0.2916301028204722,77.0520711125281,0.0091650804000681,0.0082353371445166,0.0009297432555515,0.284637994682186,0.3236432800143192,0.2456327093500527,1998,2,18,2,-1.7145055188062944e-15,1.0,-0.7431448254773936,-0.6691306063588589
1998-02-19,0.1575211919479153,0.1504676180103852,0.1570510189767515,399660800,0.3075194656848907,0.2945190778867301,73.44395779083136,0.0098758072328714,0.0085634311621875,0.0013123760706838,0.2868171823967293,0.3263958412884214,0.2472385235050372,1998,2,19,3,0.7818314824680287,0.6234898018587349,-0.8660254037844387,-0.4999999999999998
1998-02-20,0.1547001358632302,0.1490571047851991,0.1542299502388832,325416000,0.300935298204422,0.2956856633990377,61.76148643405567,0.0097948669497838,0.0088097183197068,0.000985148630077,0.2881617648546047,0.3267570842240973,0.2495664454851122,1998,2,20,4,0.974927912181824,-0.2225209339563126,-0.9510565162951534,-0.3090169943749478
